year,week,product_id,quantity
2014,32,106,1
2014,32,108,1
2014,32,109,1
2014,32,114,3
2014,32,115,2
2014,32,116,1
2014,32,121,2
2014,32,124,1
2014,32,128,4
2014,32,131,1
2014,32,133,1
2014,32,134,1
2014,32,141,1
2014,32,142,1
2014,32,144,1
2014,32,147,1
2014,32,154,3
2014,32,155,1
2014,32,158,4
2014,32,163,1
2014,32,164,1
2014,33,1,9
2014,33,2,26
2014,33,3,11
2014,33,4,22
2014,33,5,14
2014,33,6,2
2014,33,7,5
2014,33,8,4
2014,33,10,1
2014,33,11,4
2014,33,12,7
2014,33,13,3
2014,33,14,9
2014,33,15,2
2014,33,16,3
2014,33,17,8
2014,33,18,15
2014,33,20,6
2014,33,21,5
2014,33,22,17
2014,33,24,8
2014,33,25,7
2014,33,26,1
2014,33,27,9
2014,33,28,6
2014,33,32,2
2014,33,33,1
2014,33,34,3
2014,33,35,3
2014,33,36,2
2014,33,37,1
2014,33,38,14
2014,33,40,1
2014,33,41,2
2014,33,44,8
2014,33,45,4
2014,33,46,2
2014,33,48,1
2014,33,49,2
2014,33,50,9
2014,33,51,3
2014,33,53,2
2014,33,54,1
2014,33,55,1
2014,33,56,2
2014,33,57,3
2014,33,58,2
2014,33,59,4
2014,33,60,6
2014,33,61,2
2014,33,62,2
2014,33,64,3
2014,33,65,5
2014,33,66,5
2014,33,69,7
2014,33,70,9
2014,33,71,12
2014,33,72,4
2014,33,73,1
2014,33,74,2
2014,33,75,2
2014,33,76,1
2014,33,77,1
2014,33,79,1
2014,33,80,2
2014,33,83,6
2014,33,85,1
2014,33,91,1
2014,33,95,2
2014,33,96,4
2014,33,99,1
2014,33,100,4
2014,33,101,3
2014,33,104,3
2014,33,106,1
2014,33,108,2
2014,33,114,4
2014,33,115,1
2014,33,117,1
2014,33,119,5
2014,33,123,1
2014,33,130,1
2014,33,133,1
2014,33,134,1
2014,33,136,1
2014,33,137,3
2014,33,138,1
2014,33,144,1
2014,33,148,1
2014,33,152,1
2014,33,157,1
2014,33,159,1
2014,33,164,2
2014,33,166,1
2014,34,1,8
2014,34,2,22
2014,34,3,8
2014,34,4,12
2014,34,5,9
2014,34,7,6
2014,34,8,5
2014,34,10,5
2014,34,11,2
2014,34,12,4
2014,34,13,2
2014,34,14,1
2014,34,15,1
2014,34,16,1
2014,34,17,6
2014,34,18,7
2014,34,19,5
2014,34,20,8
2014,34,21,1
2014,34,22,5
2014,34,23,4
2014,34,24,5
2014,34,25,4
2014,34,26,1
2014,34,27,7
2014,34,28,1
2014,34,29,2
2014,34,31,2
2014,34,32,3
2014,34,35,7
2014,34,37,2
2014,34,38,17
2014,34,39,2
2014,34,40,3
2014,34,41,2
2014,34,44,5
2014,34,45,1
2014,34,47,1
2014,34,48,2
2014,34,49,2
2014,34,50,3
2014,34,51,5
2014,34,53,2
2014,34,55,2
2014,34,56,1
2014,34,57,1
2014,34,58,1
2014,34,59,1
2014,34,60,5
2014,34,62,2
2014,34,64,3
2014,34,65,3
2014,34,66,4
2014,34,69,4
2014,34,70,7
2014,34,71,7
2014,34,72,1
2014,34,73,2
2014,34,74,4
2014,34,75,1
2014,34,76,1
2014,34,77,1
2014,34,78,1
2014,34,80,5
2014,34,81,1
2014,34,83,4
2014,34,84,1
2014,34,88,1
2014,34,89,2
2014,34,94,1
2014,34,96,1
2014,34,97,1
2014,34,99,3
2014,34,100,1
2014,34,104,4
2014,34,107,1
2014,34,110,1
2014,34,114,7
2014,34,115,2
2014,34,119,4
2014,34,122,3
2014,34,128,2
2014,34,131,2
2014,34,132,2
2014,34,134,1
2014,34,138,3
2014,34,142,3
2014,34,144,1
2014,34,147,1
2014,34,148,1
2014,34,152,1
2014,34,154,1
2014,34,158,1
2014,34,160,1
2014,34,165,1
2014,35,1,9
2014,35,2,20
2014,35,3,7
2014,35,4,31
2014,35,5,15
2014,35,6,2
2014,35,7,4
2014,35,8,6
2014,35,9,2
2014,35,10,2
2014,35,11,5
2014,35,12,7
2014,35,13,1
2014,35,14,3
2014,35,15,1
2014,35,16,4
2014,35,17,8
2014,35,18,15
2014,35,19,4
2014,35,20,5
2014,35,21,3
2014,35,22,13
2014,35,23,2
2014,35,24,5
2014,35,25,4
2014,35,26,1
2014,35,27,3
2014,35,29,2
2014,35,30,2
2014,35,32,1
2014,35,33,1
2014,35,34,1
2014,35,35,5
2014,35,36,1
2014,35,37,2
2014,35,38,13
2014,35,39,3
2014,35,40,4
2014,35,41,2
2014,35,44,5
2014,35,45,4
2014,35,46,1
2014,35,49,2
2014,35,50,3
2014,35,51,3
2014,35,52,1
2014,35,53,4
2014,35,56,4
2014,35,57,4
2014,35,58,2
2014,35,59,2
2014,35,60,4
2014,35,61,1
2014,35,62,1
2014,35,64,5
2014,35,65,3
2014,35,66,3
2014,35,68,2
2014,35,69,7
2014,35,70,5
2014,35,71,10
2014,35,72,1
2014,35,73,1
2014,35,74,5
2014,35,75,3
2014,35,76,1
2014,35,77,1
2014,35,78,1
2014,35,80,5
2014,35,81,2
2014,35,82,1
2014,35,83,2
2014,35,84,1
2014,35,85,1
2014,35,86,1
2014,35,88,2
2014,35,89,2
2014,35,92,1
2014,35,94,1
2014,35,95,1
2014,35,96,3
2014,35,97,1
2014,35,100,3
2014,35,101,1
2014,35,110,1
2014,35,114,5
2014,35,115,2
2014,35,118,1
2014,35,119,3
2014,35,121,1
2014,35,125,1
2014,35,126,1
2014,35,128,2
2014,35,132,2
2014,35,136,1
2014,35,138,1
2014,35,141,1
2014,35,146,1
2014,35,156,1
2014,35,159,1
2014,36,1,11
2014,36,2,23
2014,36,3,8
2014,36,4,15
2014,36,5,20
2014,36,6,3
2014,36,7,7
2014,36,8,6
2014,36,9,2
2014,36,10,1
2014,36,11,8
2014,36,12,5
2014,36,13,1
2014,36,14,1
2014,36,15,1
2014,36,16,3
2014,36,17,9
2014,36,18,12
2014,36,19,2
2014,36,20,9
2014,36,21,4
2014,36,22,9
2014,36,23,5
2014,36,24,11
2014,36,25,5
2014,36,26,2
2014,36,27,3
2014,36,28,3
2014,36,29,5
2014,36,30,1
2014,36,31,1
2014,36,32,2
2014,36,33,2
2014,36,34,3
2014,36,35,3
2014,36,36,4
2014,36,37,3
2014,36,38,18
2014,36,39,2
2014,36,40,3
2014,36,41,2
2014,36,43,1
2014,36,44,6
2014,36,45,7
2014,36,46,4
2014,36,47,1
2014,36,49,1
2014,36,50,3
2014,36,51,8
2014,36,52,2
2014,36,53,4
2014,36,54,2
2014,36,56,1
2014,36,57,4
2014,36,58,5
2014,36,60,5
2014,36,62,1
2014,36,63,1
2014,36,64,8
2014,36,65,5
2014,36,66,1
2014,36,68,1
2014,36,69,8
2014,36,70,6
2014,36,71,6
2014,36,73,1
2014,36,74,9
2014,36,75,6
2014,36,76,3
2014,36,78,4
2014,36,80,6
2014,36,81,1
2014,36,82,2
2014,36,83,2
2014,36,85,2
2014,36,89,1
2014,36,91,3
2014,36,93,2
2014,36,95,3
2014,36,96,5
2014,36,98,1
2014,36,99,1
2014,36,100,3
2014,36,101,2
2014,36,103,1
2014,36,104,1
2014,36,111,1
2014,36,114,3
2014,36,115,7
2014,36,119,3
2014,36,121,1
2014,36,122,1
2014,36,123,2
2014,36,124,2
2014,36,127,1
2014,36,128,2
2014,36,129,1
2014,36,130,2
2014,36,131,2
2014,36,134,2
2014,36,136,1
2014,36,142,1
2014,36,143,1
2014,36,148,2
2014,36,154,1
2014,36,156,1
2014,36,158,1
2014,37,1,4
2014,37,2,20
2014,37,3,7
2014,37,4,14
2014,37,5,11
2014,37,6,1
2014,37,7,4
2014,37,10,3
2014,37,11,3
2014,37,12,2
2014,37,14,1
2014,37,15,3
2014,37,17,3
2014,37,18,10
2014,37,19,3
2014,37,20,4
2014,37,21,3
2014,37,22,7
2014,37,23,3
2014,37,24,9
2014,37,25,2
2014,37,26,5
2014,37,27,1
2014,37,29,2
2014,37,30,1
2014,37,32,2
2014,37,34,2
2014,37,36,3
2014,37,37,2
2014,37,38,15
2014,37,40,3
2014,37,41,1
2014,37,44,5
2014,37,45,8
2014,37,47,2
2014,37,49,3
2014,37,50,11
2014,37,51,6
2014,37,52,2
2014,37,53,2
2014,37,54,1
2014,37,56,2
2014,37,58,1
2014,37,60,4
2014,37,63,1
2014,37,65,4
2014,37,66,3
2014,37,68,2
2014,37,69,4
2014,37,70,4
2014,37,71,13
2014,37,73,4
2014,37,74,11
2014,37,75,2
2014,37,76,2
2014,37,78,2
2014,37,80,4
2014,37,81,2
2014,37,82,1
2014,37,83,3
2014,37,85,1
2014,37,86,1
2014,37,89,1
2014,37,92,1
2014,37,94,1
2014,37,95,1
2014,37,96,4
2014,37,97,1
2014,37,100,6
2014,37,101,1
2014,37,104,1
2014,37,105,1
2014,37,108,2
2014,37,113,1
2014,37,114,7
2014,37,115,4
2014,37,118,2
2014,37,119,4
2014,37,126,1
2014,37,128,1
2014,37,129,1
2014,37,131,1
2014,37,142,1
2014,37,145,1
2014,37,152,1
2014,37,154,2
2014,37,155,1
2014,37,158,2
2014,37,159,3
2014,37,163,1
2014,38,1,6
2014,38,2,14
2014,38,3,3
2014,38,4,11
2014,38,5,21
2014,38,6,1
2014,38,7,3
2014,38,8,3
2014,38,9,2
2014,38,10,1
2014,38,11,3
2014,38,12,6
2014,38,13,1
2014,38,14,4
2014,38,15,1
2014,38,16,6
2014,38,17,10
2014,38,18,13
2014,38,19,6
2014,38,20,8
2014,38,21,2
2014,38,22,9
2014,38,23,3
2014,38,24,7
2014,38,25,4
2014,38,26,3
2014,38,27,3
2014,38,28,1
2014,38,32,1
2014,38,33,1
2014,38,34,3
2014,38,36,1
2014,38,38,11
2014,38,39,3
2014,38,40,1
2014,38,41,1
2014,38,42,1
2014,38,44,7
2014,38,45,2
2014,38,46,2
2014,38,49,1
2014,38,50,6
2014,38,51,2
2014,38,52,1
2014,38,53,2
2014,38,56,1
2014,38,57,1
2014,38,58,1
2014,38,59,3
2014,38,60,4
2014,38,62,3
2014,38,64,3
2014,38,65,3
2014,38,69,9
2014,38,70,5
2014,38,71,10
2014,38,73,2
2014,38,74,14
2014,38,75,2
2014,38,76,3
2014,38,79,1
2014,38,80,4
2014,38,82,2
2014,38,83,4
2014,38,85,1
2014,38,86,1
2014,38,88,1
2014,38,97,1
2014,38,99,2
2014,38,101,2
2014,38,103,1
2014,38,108,1
2014,38,113,1
2014,38,114,4
2014,38,115,2
2014,38,119,2
2014,38,123,1
2014,38,124,1
2014,38,125,1
2014,38,129,1
2014,38,132,1
2014,38,133,2
2014,38,134,1
2014,38,136,2
2014,38,144,1
2014,38,145,1
2014,38,146,1
2014,38,151,1
2014,38,154,1
2014,38,156,1
2014,38,159,1
2014,39,1,2
2014,39,2,25
2014,39,3,8
2014,39,4,11
2014,39,5,17
2014,39,7,2
2014,39,8,2
2014,39,9,1
2014,39,10,2
2014,39,11,5
2014,39,12,6
2014,39,14,4
2014,39,15,2
2014,39,16,2
2014,39,17,13
2014,39,18,15
2014,39,19,3
2014,39,20,9
2014,39,21,1
2014,39,22,8
2014,39,23,4
2014,39,24,6
2014,39,25,5
2014,39,26,1
2014,39,27,6
2014,39,29,1
2014,39,31,1
2014,39,32,1
2014,39,35,4
2014,39,37,2
2014,39,38,15
2014,39,39,1
2014,39,40,2
2014,39,41,2
2014,39,44,4
2014,39,45,2
2014,39,46,2
2014,39,47,1
2014,39,49,5
2014,39,50,8
2014,39,51,1
2014,39,52,1
2014,39,56,3
2014,39,57,4
2014,39,58,2
2014,39,59,3
2014,39,60,4
2014,39,61,2
2014,39,62,2
2014,39,64,6
2014,39,65,1
2014,39,68,1
2014,39,69,5
2014,39,70,6
2014,39,71,14
2014,39,73,2
2014,39,74,9
2014,39,75,3
2014,39,78,2
2014,39,80,4
2014,39,83,3
2014,39,85,1
2014,39,95,2
2014,39,96,2
2014,39,98,1
2014,39,99,1
2014,39,100,1
2014,39,101,1
2014,39,104,2
2014,39,105,1
2014,39,106,1
2014,39,114,3
2014,39,115,2
2014,39,116,1
2014,39,119,2
2014,39,124,1
2014,39,128,2
2014,39,129,1
2014,39,131,2
2014,39,134,1
2014,39,136,2
2014,39,137,1
2014,39,142,1
2014,39,144,1
2014,39,146,1
2014,39,148,2
2014,39,154,2
2014,39,158,1
2014,39,159,1
2014,39,160,2
2014,40,1,6
2014,40,2,22
2014,40,3,5
2014,40,4,13
2014,40,5,20
2014,40,6,1
2014,40,7,5
2014,40,8,5
2014,40,9,1
2014,40,11,7
2014,40,12,1
2014,40,14,3
2014,40,15,2
2014,40,17,8
2014,40,18,19
2014,40,19,3
2014,40,20,7
2014,40,21,1
2014,40,22,7
2014,40,23,3
2014,40,24,9
2014,40,25,5
2014,40,26,1
2014,40,27,3
2014,40,28,3
2014,40,32,2
2014,40,33,1
2014,40,34,3
2014,40,35,8
2014,40,38,9
2014,40,39,1
2014,40,40,1
2014,40,41,1
2014,40,44,6
2014,40,45,5
2014,40,46,1
2014,40,48,1
2014,40,49,4
2014,40,50,3
2014,40,51,4
2014,40,52,2
2014,40,54,4
2014,40,56,2
2014,40,57,4
2014,40,58,1
2014,40,59,2
2014,40,60,3
2014,40,61,1
2014,40,63,1
2014,40,64,2
2014,40,65,1
2014,40,66,2
2014,40,67,1
2014,40,69,8
2014,40,70,4
2014,40,71,8
2014,40,72,1
2014,40,73,4
2014,40,74,4
2014,40,75,1
2014,40,76,3
2014,40,79,1
2014,40,80,2
2014,40,82,2
2014,40,83,3
2014,40,84,1
2014,40,89,1
2014,40,91,3
2014,40,92,1
2014,40,96,1
2014,40,97,2
2014,40,99,1
2014,40,105,1
2014,40,114,5
2014,40,115,6
2014,40,118,1
2014,40,119,5
2014,40,121,1
2014,40,124,1
2014,40,128,2
2014,40,136,1
2014,40,137,1
2014,40,138,2
2014,40,139,1
2014,40,145,1
2014,40,151,1
2014,40,154,2
2014,40,156,1
2014,40,164,1
2014,41,1,6
2014,41,2,20
2014,41,3,6
2014,41,4,11
2014,41,5,27
2014,41,6,1
2014,41,7,4
2014,41,8,5
2014,41,10,4
2014,41,11,10
2014,41,12,7
2014,41,13,1
2014,41,14,3
2014,41,16,2
2014,41,17,8
2014,41,18,10
2014,41,19,4
2014,41,20,10
2014,41,21,3
2014,41,22,10
2014,41,23,2
2014,41,24,4
2014,41,25,2
2014,41,27,7
2014,41,28,1
2014,41,30,1
2014,41,32,2
2014,41,33,1
2014,41,34,1
2014,41,35,6
2014,41,36,3
2014,41,37,3
2014,41,38,12
2014,41,39,2
2014,41,40,4
2014,41,41,1
2014,41,43,1
2014,41,44,8
2014,41,45,2
2014,41,47,1
2014,41,49,2
2014,41,50,6
2014,41,51,5
2014,41,52,2
2014,41,53,2
2014,41,54,1
2014,41,55,1
2014,41,56,1
2014,41,57,2
2014,41,58,2
2014,41,59,1
2014,41,60,2
2014,41,62,1
2014,41,63,1
2014,41,64,5
2014,41,65,2
2014,41,66,3
2014,41,68,2
2014,41,69,8
2014,41,70,9
2014,41,71,11
2014,41,72,1
2014,41,73,3
2014,41,74,8
2014,41,76,1
2014,41,77,2
2014,41,80,6
2014,41,81,2
2014,41,83,6
2014,41,84,1
2014,41,85,1
2014,41,91,2
2014,41,95,1
2014,41,96,2
2014,41,99,2
2014,41,100,3
2014,41,101,1
2014,41,103,3
2014,41,104,2
2014,41,109,1
2014,41,111,1
2014,41,114,1
2014,41,115,3
2014,41,118,2
2014,41,119,6
2014,41,121,2
2014,41,122,1
2014,41,123,1
2014,41,128,1
2014,41,129,2
2014,41,135,1
2014,41,136,3
2014,41,137,1
2014,41,142,1
2014,41,143,1
2014,41,145,1
2014,41,146,1
2014,41,149,1
2014,41,150,1
2014,41,154,3
2014,41,156,1
2014,41,158,1
2014,41,160,1
2014,41,163,1
2014,42,1,7
2014,42,2,21
2014,42,3,2
2014,42,4,17
2014,42,5,18
2014,42,6,2
2014,42,7,5
2014,42,8,1
2014,42,9,1
2014,42,10,1
2014,42,11,8
2014,42,12,6
2014,42,13,3
2014,42,14,5
2014,42,15,3
2014,42,16,3
2014,42,17,14
2014,42,18,12
2014,42,19,4
2014,42,20,5
2014,42,21,3
2014,42,22,9
2014,42,23,4
2014,42,24,5
2014,42,25,8
2014,42,26,5
2014,42,27,5
2014,42,28,1
2014,42,29,1
2014,42,30,3
2014,42,32,1
2014,42,35,5
2014,42,36,3
2014,42,37,2
2014,42,38,14
2014,42,39,2
2014,42,40,2
2014,42,41,2
2014,42,44,4
2014,42,45,8
2014,42,46,1
2014,42,49,3
2014,42,50,9
2014,42,51,6
2014,42,52,1
2014,42,53,2
2014,42,57,1
2014,42,58,1
2014,42,59,3
2014,42,60,1
2014,42,61,1
2014,42,62,1
2014,42,64,3
2014,42,65,2
2014,42,66,3
2014,42,69,8
2014,42,70,9
2014,42,71,7
2014,42,73,2
2014,42,74,9
2014,42,75,4
2014,42,76,3
2014,42,77,1
2014,42,78,1
2014,42,79,1
2014,42,80,1
2014,42,81,1
2014,42,82,1
2014,42,83,2
2014,42,92,1
2014,42,93,1
2014,42,94,1
2014,42,96,3
2014,42,99,1
2014,42,100,1
2014,42,101,1
2014,42,103,2
2014,42,104,2
2014,42,114,2
2014,42,115,5
2014,42,116,1
2014,42,118,2
2014,42,119,2
2014,42,122,1
2014,42,123,2
2014,42,128,1
2014,42,129,1
2014,42,131,1
2014,42,132,1
2014,42,134,1
2014,42,136,3
2014,42,144,1
2014,42,145,1
2014,42,153,2
2014,42,154,1
2014,42,162,1
2014,43,1,11
2014,43,2,16
2014,43,3,7
2014,43,4,18
2014,43,5,23
2014,43,6,1
2014,43,7,2
2014,43,8,5
2014,43,9,2
2014,43,11,3
2014,43,12,4
2014,43,13,1
2014,43,14,4
2014,43,15,3
2014,43,16,2
2014,43,17,12
2014,43,18,14
2014,43,19,2
2014,43,20,6
2014,43,21,1
2014,43,22,6
2014,43,23,5
2014,43,24,10
2014,43,25,4
2014,43,26,3
2014,43,27,4
2014,43,28,2
2014,43,29,2
2014,43,32,2
2014,43,33,1
2014,43,34,3
2014,43,35,5
2014,43,36,2
2014,43,37,1
2014,43,38,15
2014,43,39,2
2014,43,44,1
2014,43,45,4
2014,43,46,1
2014,43,49,4
2014,43,51,7
2014,43,53,1
2014,43,55,1
2014,43,58,3
2014,43,59,4
2014,43,60,4
2014,43,61,2
2014,43,62,3
2014,43,63,1
2014,43,64,2
2014,43,65,4
2014,43,66,2
2014,43,69,8
2014,43,70,5
2014,43,71,6
2014,43,73,1
2014,43,74,6
2014,43,75,4
2014,43,76,2
2014,43,77,1
2014,43,78,1
2014,43,79,1
2014,43,80,1
2014,43,81,1
2014,43,83,7
2014,43,88,1
2014,43,91,2
2014,43,95,1
2014,43,96,2
2014,43,98,1
2014,43,100,1
2014,43,101,1
2014,43,103,1
2014,43,104,1
2014,43,105,1
2014,43,114,4
2014,43,115,3
2014,43,118,1
2014,43,119,5
2014,43,122,1
2014,43,123,1
2014,43,126,1
2014,43,129,3
2014,43,132,1
2014,43,137,1
2014,43,138,1
2014,43,142,1
2014,43,146,1
2014,43,148,1
2014,43,150,1
2014,43,153,1
2014,43,154,3
2014,43,156,1
2014,43,158,1
2014,44,1,8
2014,44,2,19
2014,44,3,4
2014,44,4,21
2014,44,5,19
2014,44,7,7
2014,44,8,3
2014,44,9,1
2014,44,10,3
2014,44,11,8
2014,44,12,8
2014,44,13,1
2014,44,14,3
2014,44,15,5
2014,44,16,4
2014,44,17,10
2014,44,18,9
2014,44,19,3
2014,44,20,4
2014,44,21,4
2014,44,22,9
2014,44,23,3
2014,44,24,12
2014,44,25,9
2014,44,26,2
2014,44,27,2
2014,44,28,3
2014,44,29,2
2014,44,30,1
2014,44,32,2
2014,44,33,2
2014,44,35,3
2014,44,36,1
2014,44,37,2
2014,44,38,20
2014,44,39,1
2014,44,40,4
2014,44,41,1
2014,44,43,1
2014,44,44,3
2014,44,45,1
2014,44,46,1
2014,44,49,4
2014,44,50,5
2014,44,51,3
2014,44,54,1
2014,44,56,3
2014,44,57,3
2014,44,58,4
2014,44,59,2
2014,44,60,4
2014,44,62,2
2014,44,63,1
2014,44,64,2
2014,44,65,2
2014,44,66,1
2014,44,69,6
2014,44,70,7
2014,44,71,6
2014,44,72,1
2014,44,73,6
2014,44,74,9
2014,44,75,3
2014,44,76,3
2014,44,77,1
2014,44,78,2
2014,44,80,5
2014,44,82,2
2014,44,83,2
2014,44,84,1
2014,44,85,1
2014,44,91,2
2014,44,95,4
2014,44,96,4
2014,44,100,2
2014,44,101,2
2014,44,103,3
2014,44,104,3
2014,44,106,1
2014,44,108,1
2014,44,113,1
2014,44,114,5
2014,44,115,2
2014,44,116,2
2014,44,117,1
2014,44,118,2
2014,44,119,1
2014,44,121,1
2014,44,122,1
2014,44,123,2
2014,44,125,1
2014,44,126,1
2014,44,128,2
2014,44,130,1
2014,44,132,1
2014,44,137,1
2014,44,147,1
2014,44,152,1
2014,44,154,2
2014,44,155,1
2014,44,158,1
2014,44,160,1
2014,44,163,1
2014,45,1,5
2014,45,2,21
2014,45,3,5
2014,45,4,14
2014,45,5,19
2014,45,6,2
2014,45,7,6
2014,45,8,9
2014,45,9,2
2014,45,10,2
2014,45,11,4
2014,45,12,7
2014,45,14,5
2014,45,15,1
2014,45,16,3
2014,45,17,12
2014,45,18,17
2014,45,19,6
2014,45,20,9
2014,45,22,9
2014,45,23,6
2014,45,24,10
2014,45,25,7
2014,45,26,4
2014,45,27,7
2014,45,28,2
2014,45,29,2
2014,45,31,1
2014,45,34,4
2014,45,35,1
2014,45,36,3
2014,45,38,9
2014,45,39,1
2014,45,40,1
2014,45,41,5
2014,45,44,11
2014,45,45,2
2014,45,49,1
2014,45,50,4
2014,45,52,1
2014,45,53,2
2014,45,56,1
2014,45,57,2
2014,45,58,1
2014,45,59,1
2014,45,60,2
2014,45,61,3
2014,45,62,1
2014,45,64,2
2014,45,65,3
2014,45,69,9
2014,45,70,4
2014,45,71,9
2014,45,72,2
2014,45,73,1
2014,45,74,9
2014,45,75,5
2014,45,77,2
2014,45,78,1
2014,45,80,4
2014,45,83,5
2014,45,85,2
2014,45,86,1
2014,45,89,2
2014,45,91,2
2014,45,93,1
2014,45,95,3
2014,45,96,4
2014,45,97,1
2014,45,98,1
2014,45,99,1
2014,45,100,2
2014,45,101,2
2014,45,111,1
2014,45,114,3
2014,45,115,1
2014,45,119,1
2014,45,123,1
2014,45,125,1
2014,45,128,2
2014,45,129,1
2014,45,130,2
2014,45,136,1
2014,45,140,1
2014,45,146,1
2014,45,150,1
2014,45,152,1
2014,45,154,1
2014,45,156,1
2014,45,158,1
2014,45,160,1
2014,46,1,5
2014,46,2,19
2014,46,3,4
2014,46,4,17
2014,46,5,18
2014,46,6,3
2014,46,7,4
2014,46,8,5
2014,46,10,2
2014,46,11,4
2014,46,12,7
2014,46,13,2
2014,46,14,5
2014,46,15,5
2014,46,16,3
2014,46,17,7
2014,46,18,10
2014,46,19,3
2014,46,20,6
2014,46,21,4
2014,46,22,12
2014,46,23,4
2014,46,24,6
2014,46,25,12
2014,46,26,3
2014,46,27,7
2014,46,28,4
2014,46,29,1
2014,46,32,1
2014,46,33,1
2014,46,34,1
2014,46,35,3
2014,46,36,1
2014,46,37,5
2014,46,38,13
2014,46,39,2
2014,46,40,1
2014,46,41,5
2014,46,43,1
2014,46,44,6
2014,46,45,3
2014,46,46,1
2014,46,47,1
2014,46,49,2
2014,46,50,8
2014,46,51,4
2014,46,52,1
2014,46,53,2
2014,46,55,1
2014,46,56,1
2014,46,58,1
2014,46,60,3
2014,46,62,3
2014,46,64,4
2014,46,65,3
2014,46,66,2
2014,46,68,1
2014,46,69,8
2014,46,70,5
2014,46,71,7
2014,46,73,2
2014,46,74,6
2014,46,75,4
2014,46,76,1
2014,46,78,2
2014,46,79,2
2014,46,80,2
2014,46,83,4
2014,46,85,1
2014,46,88,1
2014,46,89,1
2014,46,91,2
2014,46,92,1
2014,46,96,1
2014,46,99,2
2014,46,100,3
2014,46,101,6
2014,46,102,1
2014,46,104,1
2014,46,107,1
2014,46,113,1
2014,46,114,6
2014,46,115,6
2014,46,117,2
2014,46,119,4
2014,46,122,1
2014,46,123,1
2014,46,125,1
2014,46,128,2
2014,46,129,1
2014,46,132,1
2014,46,138,1
2014,46,143,1
2014,46,145,1
2014,46,146,1
2014,46,160,1
2014,46,161,1
2014,46,164,1
2014,47,1,7
2014,47,2,22
2014,47,3,5
2014,47,4,18
2014,47,5,16
2014,47,6,1
2014,47,7,5
2014,47,8,2
2014,47,9,1
2014,47,11,1
2014,47,12,5
2014,47,13,2
2014,47,14,2
2014,47,15,1
2014,47,16,1
2014,47,17,12
2014,47,18,17
2014,47,19,4
2014,47,20,7
2014,47,21,1
2014,47,22,8
2014,47,24,10
2014,47,25,3
2014,47,26,4
2014,47,27,1
2014,47,28,1
2014,47,29,1
2014,47,31,2
2014,47,33,3
2014,47,34,2
2014,47,35,3
2014,47,36,3
2014,47,37,2
2014,47,38,16
2014,47,39,1
2014,47,40,2
2014,47,41,1
2014,47,44,8
2014,47,45,1
2014,47,46,1
2014,47,49,1
2014,47,50,10
2014,47,51,3
2014,47,52,1
2014,47,53,5
2014,47,56,1
2014,47,57,2
2014,47,58,2
2014,47,59,2
2014,47,60,6
2014,47,62,4
2014,47,64,3
2014,47,65,2
2014,47,66,2
2014,47,68,1
2014,47,69,7
2014,47,70,8
2014,47,71,9
2014,47,72,2
2014,47,73,1
2014,47,74,4
2014,47,75,2
2014,47,76,1
2014,47,78,1
2014,47,79,2
2014,47,80,5
2014,47,83,7
2014,47,86,1
2014,47,89,1
2014,47,96,4
2014,47,98,1
2014,47,100,2
2014,47,103,1
2014,47,104,3
2014,47,105,1
2014,47,107,1
2014,47,113,1
2014,47,114,6
2014,47,115,3
2014,47,119,2
2014,47,123,1
2014,47,124,1
2014,47,125,1
2014,47,128,2
2014,47,129,1
2014,47,136,2
2014,47,142,1
2014,47,147,1
2014,47,152,1
2014,47,154,2
2014,47,156,1
2014,47,158,1
2014,48,1,7
2014,48,2,18
2014,48,3,6
2014,48,4,15
2014,48,5,17
2014,48,7,6
2014,48,8,1
2014,48,9,1
2014,48,10,2
2014,48,11,4
2014,48,12,4
2014,48,13,1
2014,48,14,6
2014,48,15,3
2014,48,16,4
2014,48,17,10
2014,48,18,10
2014,48,19,1
2014,48,20,5
2014,48,21,1
2014,48,22,8
2014,48,23,1
2014,48,24,6
2014,48,25,3
2014,48,26,3
2014,48,27,5
2014,48,28,4
2014,48,33,1
2014,48,34,2
2014,48,35,2
2014,48,36,4
2014,48,37,1
2014,48,38,18
2014,48,41,2
2014,48,43,2
2014,48,44,17
2014,48,45,4
2014,48,49,1
2014,48,50,3
2014,48,51,3
2014,48,53,2
2014,48,54,1
2014,48,57,2
2014,48,58,1
2014,48,59,3
2014,48,61,1
2014,48,62,1
2014,48,64,4
2014,48,65,4
2014,48,66,1
2014,48,68,2
2014,48,69,5
2014,48,70,7
2014,48,71,8
2014,48,73,2
2014,48,74,3
2014,48,75,6
2014,48,76,4
2014,48,77,2
2014,48,78,2
2014,48,80,4
2014,48,82,2
2014,48,83,7
2014,48,87,1
2014,48,89,1
2014,48,91,3
2014,48,92,1
2014,48,96,1
2014,48,99,1
2014,48,100,1
2014,48,101,1
2014,48,103,1
2014,48,104,1
2014,48,108,2
2014,48,111,2
2014,48,114,4
2014,48,115,6
2014,48,117,1
2014,48,118,2
2014,48,119,3
2014,48,121,1
2014,48,128,3
2014,48,129,1
2014,48,131,1
2014,48,134,3
2014,48,135,1
2014,48,136,1
2014,48,138,1
2014,48,140,1
2014,48,142,1
2014,48,146,1
2014,48,159,1
2014,49,1,5
2014,49,2,25
2014,49,3,6
2014,49,4,16
2014,49,5,13
2014,49,6,1
2014,49,7,3
